"VarName","TimeString","VarValue","Validity","Time_ms"
"PIT-06","6/3/2019 8:38:12 AM",4.92079,1,43619359855.3819
"FIT-01","6/3/2019 8:38:17 AM",31.70718,1,43619359913.2523
"FIT-02","6/3/2019 8:38:17 AM",26.70821,1,43619359913.2523
"FIT-03","6/3/2019 8:38:17 AM",4.828974,1,43619359913.2523
"PIT-02","6/3/2019 8:38:17 AM",3.25123,1,43619359913.2523
"PIT-03","6/3/2019 8:38:17 AM",7.126194,1,43619359913.2523
"PIT-05","6/3/2019 8:38:17 AM",1.381293,1,43619359913.2523
"PIT-06","6/3/2019 8:38:17 AM",4.896376,1,43619359913.2523
"FIT-01","6/3/2019 8:38:22 AM",31.71875,1,43619359971.1227
"FIT-02","6/3/2019 8:38:22 AM",26.70821,1,43619359971.1227
"FIT-03","6/3/2019 8:38:22 AM",4.885993,1,43619359971.1227
"PIT-02","6/3/2019 8:38:22 AM",3.213614,1,43619359971.1227
"PIT-03","6/3/2019 8:38:22 AM",7.106301,1,43619359971.1227
"PIT-05","6/3/2019 8:38:22 AM",1.387442,1,43619359971.1227
"PIT-06","6/3/2019 8:38:22 AM",4.890951,1,43619359971.1227
"FIT-01","6/3/2019 8:38:27 AM",31.65509,1,43619360029.0046
"FIT-02","6/3/2019 8:38:27 AM",26.70821,1,43619360029.0046
"FIT-03","6/3/2019 8:38:27 AM",4.873426,1,43619360029.0046
"PIT-02","6/3/2019 8:38:27 AM",3.178892,1,43619360029.0046
"PIT-03","6/3/2019 8:38:27 AM",7.12981,1,43619360029.0046
"PIT-05","6/3/2019 8:38:27 AM",1.421441,1,43619360029.0046
"PIT-06","6/3/2019 8:38:27 AM",4.908131,1,43619360029.0046
"FIT-01","6/3/2019 8:38:32 AM",31.66667,1,43619360086.8866
"FIT-02","6/3/2019 8:38:32 AM",26.69633,1,43619360086.8866
"FIT-03","6/3/2019 8:38:32 AM",4.873426,1,43619360086.8866
"PIT-02","6/3/2019 8:38:32 AM",3.16985,1,43619360086.8866
"PIT-03","6/3/2019 8:38:32 AM",7.130715,1,43619360086.8866
"PIT-05","6/3/2019 8:38:32 AM",1.415654,1,43619360086.8866
"PIT-06","6/3/2019 8:38:32 AM",4.902706,1,43619360086.8866
"FIT-01","6/3/2019 8:38:37 AM",31.65509,1,43619360144.7569
"FIT-02","6/3/2019 8:38:37 AM",26.69633,1,43619360144.7569
"FIT-03","6/3/2019 8:38:37 AM",4.917361,1,43619360144.7569
"PIT-02","6/3/2019 8:38:37 AM",3.186126,1,43619360144.7569
"PIT-03","6/3/2019 8:38:37 AM",7.146087,1,43619360144.7569
"PIT-05","6/3/2019 8:38:37 AM",1.415654,1,43619360144.7569
"PIT-06","6/3/2019 8:38:37 AM",4.913556,1,43619360144.7569
"FIT-01","6/3/2019 8:38:42 AM",31.64352,1,43619360202.6273
"FIT-02","6/3/2019 8:38:42 AM",26.69633,1,43619360202.6273
"FIT-03","6/3/2019 8:38:42 AM",4.877388,1,43619360202.6273
"PIT-02","6/3/2019 8:38:42 AM",3.191913,1,43619360202.6273
"PIT-03","6/3/2019 8:38:42 AM",7.133427,1,43619360202.6273
"PIT-05","6/3/2019 8:38:42 AM",1.421441,1,43619360202.6273
"PIT-06","6/3/2019 8:38:42 AM",4.918982,1,43619360202.6273
"FIT-01","6/3/2019 8:38:47 AM",31.64352,1,43619360260.5093
"FIT-02","6/3/2019 8:38:47 AM",26.84964,1,43619360260.5093
"FIT-03","6/3/2019 8:38:47 AM",4.877388,1,43619360260.5093
"PIT-02","6/3/2019 8:38:47 AM",3.215422,1,43619360260.5093
"PIT-03","6/3/2019 8:38:47 AM",7.160554,1,43619360260.5093
"PIT-05","6/3/2019 8:38:47 AM",1.422164,1,43619360260.5093
"PIT-06","6/3/2019 8:38:47 AM",4.92079,1,43619360260.5093
"FIT-01","6/3/2019 8:38:52 AM",31.64352,1,43619360318.3796
"FIT-02","6/3/2019 8:38:52 AM",26.84964,1,43619360318.3796
"FIT-03","6/3/2019 8:38:52 AM",4.864865,1,43619360318.3796
"PIT-02","6/3/2019 8:38:52 AM",3.177445,1,43619360318.3796
"PIT-03","6/3/2019 8:38:52 AM",7.11896,1,43619360318.3796
"PIT-05","6/3/2019 8:38:52 AM",1.392867,1,43619360318.3796
"PIT-06","6/3/2019 8:38:52 AM",4.899088,1,43619360318.3796
"FIT-01","6/3/2019 8:38:57 AM",31.63194,1,43619360376.25
"FIT-02","6/3/2019 8:38:57 AM",26.88975,1,43619360376.25
"FIT-03","6/3/2019 8:38:57 AM",4.871448,1,43619360376.25
"PIT-02","6/3/2019 8:38:57 AM",3.04145,1,43619360376.25
"PIT-03","6/3/2019 8:38:57 AM",7.014974,1,43619360376.25
"PIT-05","6/3/2019 8:38:57 AM",1.321253,1,43619360376.25
"PIT-06","6/3/2019 8:38:57 AM",4.813187,1,43619360376.25
"FIT-01","6/3/2019 8:39:02 AM",31.61458,1,43619360434.1319
"FIT-02","6/3/2019 8:39:02 AM",26.88975,1,43619360434.1319
"FIT-03","6/3/2019 8:39:02 AM",4.871448,1,43619360434.1319
"PIT-02","6/3/2019 8:39:02 AM",3.038556,1,43619360434.1319
"PIT-03","6/3/2019 8:39:02 AM",7.027633,1,43619360434.1319
"PIT-05","6/3/2019 8:39:02 AM",1.304615,1,43619360434.1319
"PIT-06","6/3/2019 8:39:02 AM",4.814091,1,43619360434.1319
"FIT-01","6/3/2019 8:39:07 AM",31.59143,1,43619360492.0023
"FIT-02","6/3/2019 8:39:07 AM",26.88975,1,43619360492.0023
"FIT-03","6/3/2019 8:39:07 AM",4.86355,1,43619360492.0023
"PIT-02","6/3/2019 8:39:07 AM",3.102937,1,43619360492.0023
"PIT-03","6/3/2019 8:39:07 AM",7.050239,1,43619360492.0023
"PIT-05","6/3/2019 8:39:07 AM",1.332104,1,43619360492.0023
"PIT-06","6/3/2019 8:39:07 AM",4.840314,1,43619360492.0023
"FIT-01","6/3/2019 8:39:12 AM",31.63194,1,43619360549.8727
"FIT-02","6/3/2019 8:39:12 AM",26.55651,1,43619360549.8727
"FIT-03","6/3/2019 8:39:12 AM",4.808977,1,43619360549.8727
"PIT-02","6/3/2019 8:39:12 AM",3.138744,1,43619360549.8727
"PIT-03","6/3/2019 8:39:12 AM",7.097259,1,43619360549.8727
"PIT-05","6/3/2019 8:39:12 AM",1.366102,1,43619360549.8727
"PIT-06","6/3/2019 8:39:12 AM",4.871962,1,43619360549.8727
"FIT-01","6/3/2019 8:39:17 AM",31.63773,1,43619360607.7431
"FIT-02","6/3/2019 8:39:17 AM",26.55651,1,43619360607.7431
"FIT-03","6/3/2019 8:39:17 AM",4.808977,1,43619360607.7431
"PIT-02","6/3/2019 8:39:17 AM",3.144531,1,43619360607.7431
"PIT-03","6/3/2019 8:39:17 AM",7.093641,1,43619360607.7431
"PIT-05","6/3/2019 8:39:17 AM",1.388165,1,43619360607.7431
"PIT-06","6/3/2019 8:39:17 AM",4.881004,1,43619360607.7431
"FIT-01","6/3/2019 8:39:22 AM",31.67245,1,43619360665.625
"FIT-02","6/3/2019 8:39:22 AM",26.55651,1,43619360665.625
"FIT-03","6/3/2019 8:39:22 AM",4.830918,1,43619360665.625
"PIT-02","6/3/2019 8:39:22 AM",3.195529,1,43619360665.625
"PIT-03","6/3/2019 8:39:22 AM",7.147895,1,43619360665.625
"PIT-05","6/3/2019 8:39:22 AM",1.414569,1,43619360665.625
"PIT-06","6/3/2019 8:39:22 AM",4.918077,1,43619360665.625
"FIT-01","6/3/2019 8:39:27 AM",31.68403,1,43619360723.4954
"FIT-02","6/3/2019 8:39:27 AM",26.63116,1,43619360723.4954
"FIT-03","6/3/2019 8:39:27 AM",4.85306,1,43619360723.4954
"PIT-02","6/3/2019 8:39:27 AM",3.141276,1,43619360723.4954
"PIT-03","6/3/2019 8:39:27 AM",7.110822,1,43619360723.4954
"PIT-05","6/3/2019 8:39:27 AM",1.387442,1,43619360723.4954
"PIT-06","6/3/2019 8:39:27 AM",4.888238,1,43619360723.4954
"FIT-01","6/3/2019 8:39:32 AM",31.68982,1,43619360781.3657
"FIT-02","6/3/2019 8:39:32 AM",26.63116,1,43619360781.3657
"FIT-03","6/3/2019 8:39:32 AM",4.876727,1,43619360781.3657
"PIT-02","6/3/2019 8:39:32 AM",3.177445,1,43619360781.3657
"PIT-03","6/3/2019 8:39:32 AM",7.145182,1,43619360781.3657
"PIT-05","6/3/2019 8:39:32 AM",1.399016,1,43619360781.3657
"PIT-06","6/3/2019 8:39:32 AM",4.907227,1,43619360781.3657
"FIT-01","6/3/2019 8:39:37 AM",31.71296,1,43619360839.2477
"FIT-02","6/3/2019 8:39:37 AM",27.07378,1,43619360839.2477
"FIT-03","6/3/2019 8:39:37 AM",4.876727,1,43619360839.2477
"PIT-02","6/3/2019 8:39:37 AM",3.11849,1,43619360839.2477
"PIT-03","6/3/2019 8:39:37 AM",7.088216,1,43619360839.2477
"PIT-05","6/3/2019 8:39:37 AM",1.368273,1,43619360839.2477
"PIT-06","6/3/2019 8:39:37 AM",4.865632,1,43619360839.2477
"FIT-01","6/3/2019 8:39:42 AM",31.6956,1,43619360897.1296
"FIT-02","6/3/2019 8:39:42 AM",27.07378,1,43619360897.1296
"FIT-03","6/3/2019 8:39:42 AM",4.849791,1,43619360897.1296
"PIT-02","6/3/2019 8:39:42 AM",3.147425,1,43619360897.1296
"PIT-03","6/3/2019 8:39:42 AM",7.122577,1,43619360897.1296
"PIT-05","6/3/2019 8:39:42 AM",1.391782,1,43619360897.1296
"PIT-06","6/3/2019 8:39:42 AM",4.889142,1,43619360897.1296
"FIT-01","6/3/2019 8:39:47 AM",31.68982,1,43619360955.1042
"FIT-02","6/3/2019 8:39:47 AM",27.07378,1,43619360955.1042
"FIT-03","6/3/2019 8:39:47 AM",4.817342,1,43619360955.1042
"PIT-02","6/3/2019 8:39:47 AM",3.09932,1,43619360955.1042
"PIT-03","6/3/2019 8:39:47 AM",7.096354,1,43619360955.1042
"PIT-05","6/3/2019 8:39:47 AM",1.37623,1,43619360955.1042
"PIT-06","6/3/2019 8:39:47 AM",4.877387,1,43619360955.1042
"FIT-01","6/3/2019 8:39:52 AM",31.68982,1,43619361012.9745
"FIT-02","6/3/2019 8:39:52 AM",26.80366,1,43619361012.9745
"FIT-03","6/3/2019 8:39:52 AM",4.817342,1,43619361012.9745
"PIT-02","6/3/2019 8:39:52 AM",3.051577,1,43619361012.9745
"PIT-03","6/3/2019 8:39:52 AM",7.040292,1,43619361012.9745
"PIT-05","6/3/2019 8:39:52 AM",1.30787,1,43619361012.9745
"PIT-06","6/3/2019 8:39:52 AM",4.821325,1,43619361012.9745
"FIT-01","6/3/2019 8:39:57 AM",31.63194,1,43619361070.8565
"FIT-02","6/3/2019 8:39:57 AM",26.80366,1,43619361070.8565
"FIT-03","6/3/2019 8:39:57 AM",4.884005,1,43619361070.8565
"PIT-02","6/3/2019 8:39:57 AM",3.003834,1,43619361070.8565
"PIT-03","6/3/2019 8:39:57 AM",7.086408,1,43619361070.8565
"PIT-05","6/3/2019 8:39:57 AM",1.39974,1,43619361070.8565
"PIT-06","6/3/2019 8:39:57 AM",4.877387,1,43619361070.8565
"FIT-01","6/3/2019 8:40:02 AM",31.61458,1,43619361128.7269
"FIT-02","6/3/2019 8:40:02 AM",26.80366,1,43619361128.7269
"FIT-03","6/3/2019 8:40:02 AM",4.845874,1,43619361128.7269
"PIT-02","6/3/2019 8:40:02 AM",3.013961,1,43619361128.7269
"PIT-03","6/3/2019 8:40:02 AM",7.088216,1,43619361128.7269
"PIT-05","6/3/2019 8:40:02 AM",1.40191,1,43619361128.7269
"PIT-06","6/3/2019 8:40:02 AM",4.881908,1,43619361128.7269
"FIT-01","6/3/2019 8:40:07 AM",31.59722,1,43619361186.5972
"FIT-02","6/3/2019 8:40:07 AM",26.54867,1,43619361186.5972
"FIT-03","6/3/2019 8:40:07 AM",4.845874,1,43619361186.5972
"PIT-02","6/3/2019 8:40:07 AM",3.092086,1,43619361186.5972
"PIT-03","6/3/2019 8:40:07 AM",7.147895,1,43619361186.5972
"PIT-05","6/3/2019 8:40:07 AM",1.458695,1,43619361186.5972
"PIT-06","6/3/2019 8:40:07 AM",4.92712,1,43619361186.5972
"FIT-01","6/3/2019 8:40:12 AM",31.58565,1,43619361244.4792
"FIT-02","6/3/2019 8:40:12 AM",26.54867,1,43619361244.4792
"FIT-03","6/3/2019 8:40:12 AM",4.886657,1,43619361244.4792
"PIT-02","6/3/2019 8:40:12 AM",3.023004,1,43619361244.4792
"PIT-03","6/3/2019 8:40:12 AM",7.100875,1,43619361244.4792
"PIT-05","6/3/2019 8:40:12 AM",1.417462,1,43619361244.4792
"PIT-06","6/3/2019 8:40:12 AM",4.887333,1,43619361244.4792
"FIT-01","6/3/2019 8:40:17 AM",31.59143,1,43619361302.3495
"FIT-02","6/3/2019 8:40:17 AM",26.44531,1,43619361302.3495
"FIT-03","6/3/2019 8:40:17 AM",4.868813,1,43619361302.3495
"PIT-02","6/3/2019 8:40:17 AM",3.021918,1,43619361302.3495
"PIT-03","6/3/2019 8:40:17 AM",7.099067,1,43619361302.3495
"PIT-05","6/3/2019 8:40:17 AM",1.409505,1,43619361302.3495
"PIT-06","6/3/2019 8:40:17 AM",4.896376,1,43619361302.3495
"FIT-01","6/3/2019 8:40:22 AM",31.55093,1,43619361360.2662
"FIT-02","6/3/2019 8:40:22 AM",26.44531,1,43619361360.2662
"FIT-03","6/3/2019 8:40:22 AM",4.868813,1,43619361360.2662
"PIT-02","6/3/2019 8:40:22 AM",3.07147,1,43619361360.2662
"PIT-03","6/3/2019 8:40:22 AM",7.146087,1,43619361360.2662
"PIT-05","6/3/2019 8:40:22 AM",1.447483,1,43619361360.2662
"PIT-06","6/3/2019 8:40:22 AM",4.924407,1,43619361360.2662
"FIT-01","6/3/2019 8:40:27 AM",31.54514,1,43619361418.1366
"FIT-02","6/3/2019 8:40:27 AM",26.44531,1,43619361418.1366
"FIT-03","6/3/2019 8:40:27 AM",4.860267,1,43619361418.1366
"PIT-02","6/3/2019 8:40:27 AM",3.078704,1,43619361418.1366
"PIT-03","6/3/2019 8:40:27 AM",7.121673,1,43619361418.1366
"PIT-05","6/3/2019 8:40:27 AM",1.403718,1,43619361418.1366
"PIT-06","6/3/2019 8:40:27 AM",4.899088,1,43619361418.1366
"FIT-01","6/3/2019 8:40:32 AM",31.59722,1,43619361476.0185
"FIT-02","6/3/2019 8:40:32 AM",26.96225,1,43619361476.0185
"FIT-03","6/3/2019 8:40:32 AM",4.896627,1,43619361476.0185
"PIT-02","6/3/2019 8:40:32 AM",3.088469,1,43619361476.0185
"PIT-03","6/3/2019 8:40:32 AM",7.110822,1,43619361476.0185
"PIT-05","6/3/2019 8:40:32 AM",1.391421,1,43619361476.0185
"PIT-06","6/3/2019 8:40:32 AM",4.894567,1,43619361476.0185
"FIT-01","6/3/2019 8:40:37 AM",31.63194,1,43619361533.8889
"FIT-02","6/3/2019 8:40:37 AM",26.96225,1,43619361533.8889
"FIT-03","6/3/2019 8:40:37 AM",4.896627,1,43619361533.8889
"PIT-02","6/3/2019 8:40:37 AM",2.998047,1,43619361533.8889
"PIT-03","6/3/2019 8:40:37 AM",7.03758,1,43619361533.8889
"PIT-05","6/3/2019 8:40:37 AM",1.337167,1,43619361533.8889
"PIT-06","6/3/2019 8:40:37 AM",4.832176,1,43619361533.8889
"FIT-01","6/3/2019 8:40:42 AM",31.61458,1,43619361591.7824
"FIT-02","6/3/2019 8:40:42 AM",26.96225,1,43619361591.7824
"FIT-03","6/3/2019 8:40:42 AM",4.817342,1,43619361591.7824
"PIT-02","6/3/2019 8:40:42 AM",2.996238,1,43619361591.7824
"PIT-03","6/3/2019 8:40:42 AM",7.039388,1,43619361591.7824
"PIT-05","6/3/2019 8:40:42 AM",1.29919,1,43619361591.7824
"PIT-06","6/3/2019 8:40:42 AM",4.816804,1,43619361591.7824
"FIT-01","6/3/2019 8:40:47 AM",31.63773,1,43619361649.6875
"FIT-02","6/3/2019 8:40:47 AM",26.62525,1,43619361649.6875
"FIT-03","6/3/2019 8:40:47 AM",4.847179,1,43619361649.6875
"PIT-02","6/3/2019 8:40:47 AM",2.997685,1,43619361649.6875
"PIT-03","6/3/2019 8:40:47 AM",7.02492,1,43619361649.6875
"PIT-05","6/3/2019 8:40:47 AM",1.286892,1,43619361649.6875
"PIT-06","6/3/2019 8:40:47 AM",4.8159,1,43619361649.6875
"FIT-01","6/3/2019 8:40:52 AM",31.63194,1,43619361707.5694
"FIT-02","6/3/2019 8:40:52 AM",26.62525,1,43619361707.5694
"FIT-03","6/3/2019 8:40:52 AM",4.847179,1,43619361707.5694
"PIT-02","6/3/2019 8:40:52 AM",2.973452,1,43619361707.5694
"PIT-03","6/3/2019 8:40:52 AM",7.027633,1,43619361707.5694
"PIT-05","6/3/2019 8:40:52 AM",1.298466,1,43619361707.5694
"PIT-06","6/3/2019 8:40:52 AM",4.810474,1,43619361707.5694
"FIT-01","6/3/2019 8:40:57 AM",31.63773,1,43619361765.4398
"FIT-02","6/3/2019 8:40:57 AM",26.62525,1,43619361765.4398
"FIT-03","6/3/2019 8:40:57 AM",4.817342,1,43619361765.4398
"PIT-02","6/3/2019 8:40:57 AM",2.91956,1,43619361765.4398
"PIT-03","6/3/2019 8:40:57 AM",7.006836,1,43619361765.4398
"PIT-05","6/3/2019 8:40:57 AM",1.270616,1,43619361765.4398
"PIT-06","6/3/2019 8:40:57 AM",4.784252,1,43619361765.4398
"FIT-01","6/3/2019 8:41:02 AM",31.65509,1,43619361823.3333
"FIT-02","6/3/2019 8:41:02 AM",26.62525,1,43619361823.3333
"FIT-03","6/3/2019 8:41:02 AM",4.808334,1,43619361823.3333
"PIT-02","6/3/2019 8:41:02 AM",2.990451,1,43619361823.3333
"PIT-03","6/3/2019 8:41:02 AM",7.058377,1,43619361823.3333
"PIT-05","6/3/2019 8:41:02 AM",1.329933,1,43619361823.3333
"PIT-06","6/3/2019 8:41:02 AM",4.838505,1,43619361823.3333
"FIT-01","6/3/2019 8:41:07 AM",31.64352,1,43619361881.2153
"FIT-02","6/3/2019 8:41:07 AM",26.62525,1,43619361881.2153
"FIT-03","6/3/2019 8:41:07 AM",4.808334,1,43619361881.2153
"PIT-02","6/3/2019 8:41:07 AM",2.974899,1,43619361881.2153
"PIT-03","6/3/2019 8:41:07 AM",7.050239,1,43619361881.2153
"PIT-05","6/3/2019 8:41:07 AM",1.313657,1,43619361881.2153
"PIT-06","6/3/2019 8:41:07 AM",4.834888,1,43619361881.2153
"FIT-01","6/3/2019 8:41:12 AM",31.66088,1,43619361939.1204
"FIT-02","6/3/2019 8:41:12 AM",26.70821,1,43619361939.1204
"FIT-03","6/3/2019 8:41:12 AM",4.784053,1,43619361939.1204
"PIT-02","6/3/2019 8:41:12 AM",2.971643,1,43619361939.1204
"PIT-03","6/3/2019 8:41:12 AM",7.052047,1,43619361939.1204
"PIT-05","6/3/2019 8:41:12 AM",1.316189,1,43619361939.1204
"PIT-06","6/3/2019 8:41:12 AM",4.836697,1,43619361939.1204
"FIT-01","6/3/2019 8:41:17 AM",31.68982,1,43619361997.0139
"FIT-02","6/3/2019 8:41:17 AM",26.70821,1,43619361997.0139
"FIT-03","6/3/2019 8:41:17 AM",4.83546,1,43619361997.0139
"PIT-02","6/3/2019 8:41:17 AM",2.988281,1,43619361997.0139
"PIT-03","6/3/2019 8:41:17 AM",7.06561,1,43619361997.0139
"PIT-05","6/3/2019 8:41:17 AM",1.324146,1,43619361997.0139
"PIT-06","6/3/2019 8:41:17 AM",4.834888,1,43619361997.0139
"FIT-01","6/3/2019 8:41:22 AM",31.66088,1,43619362054.8958
"FIT-02","6/3/2019 8:41:22 AM",26.70821,1,43619362054.8958
"FIT-03","6/3/2019 8:41:22 AM",4.83546,1,43619362054.8958
"PIT-02","6/3/2019 8:41:22 AM",3.011068,1,43619362054.8958
"PIT-03","6/3/2019 8:41:22 AM",7.070132,1,43619362054.8958
"PIT-05","6/3/2019 8:41:22 AM",1.342231,1,43619362054.8958
"PIT-06","6/3/2019 8:41:22 AM",4.853878,1,43619362054.8958
"FIT-01","6/3/2019 8:41:27 AM",31.62037,1,43619362112.7662
"FIT-02","6/3/2019 8:41:27 AM",27.18212,1,43619362112.7662
"FIT-03","6/3/2019 8:41:27 AM",4.855678,1,43619362112.7662
"PIT-02","6/3/2019 8:41:27 AM",2.954283,1,43619362112.7662
"PIT-03","6/3/2019 8:41:27 AM",7.110822,1,43619362112.7662
"PIT-05","6/3/2019 8:41:27 AM",1.41276,1,43619362112.7662
"PIT-06","6/3/2019 8:41:27 AM",4.900897,1,43619362112.7662
"FIT-01","6/3/2019 8:41:32 AM",31.6088,1,43619362170.6597
"FIT-02","6/3/2019 8:41:32 AM",27.18212,1,43619362170.6597
"FIT-03","6/3/2019 8:41:32 AM",4.873426,1,43619362170.6597
"PIT-02","6/3/2019 8:41:32 AM",2.992621,1,43619362170.6597
"PIT-03","6/3/2019 8:41:32 AM",7.133427,1,43619362170.6597
"PIT-05","6/3/2019 8:41:32 AM",1.435547,1,43619362170.6597
"PIT-06","6/3/2019 8:41:32 AM",4.918077,1,43619362170.6597
"FIT-01","6/3/2019 8:41:37 AM",31.58565,1,43619362228.5301
"FIT-02","6/3/2019 8:41:37 AM",27.18212,1,43619362228.5301
"FIT-03","6/3/2019 8:41:37 AM",4.873426,1,43619362228.5301
"PIT-02","6/3/2019 8:41:37 AM",2.970558,1,43619362228.5301
"PIT-03","6/3/2019 8:41:37 AM",7.115343,1,43619362228.5301
"PIT-05","6/3/2019 8:41:37 AM",1.424696,1,43619362228.5301
"PIT-06","6/3/2019 8:41:37 AM",4.898184,1,43619362228.5301
"FIT-01","6/3/2019 8:41:42 AM",31.59143,1,43619362286.412
"FIT-02","6/3/2019 8:41:42 AM",26.60951,1,43619362286.412
"FIT-03","6/3/2019 8:41:42 AM",4.862893,1,43619362286.412
"PIT-02","6/3/2019 8:41:42 AM",3.019025,1,43619362286.412
"PIT-03","6/3/2019 8:41:42 AM",7.149704,1,43619362286.412
"PIT-05","6/3/2019 8:41:42 AM",1.462674,1,43619362286.412
"PIT-06","6/3/2019 8:41:42 AM",4.947012,1,43619362286.412
"FIT-01","6/3/2019 8:41:47 AM",31.57407,1,43619362344.2824
"FIT-02","6/3/2019 8:41:47 AM",26.60951,1,43619362344.2824
"FIT-03","6/3/2019 8:41:47 AM",4.86158,1,43619362344.2824
"PIT-02","6/3/2019 8:41:47 AM",3.023004,1,43619362344.2824
"PIT-03","6/3/2019 8:41:47 AM",7.185873,1,43619362344.2824
"PIT-05","6/3/2019 8:41:47 AM",1.482205,1,43619362344.2824
"PIT-06","6/3/2019 8:41:47 AM",4.956055,1,43619362344.2824
"FIT-01","6/3/2019 8:41:52 AM",31.57407,1,43619362402.1528
"FIT-02","6/3/2019 8:41:52 AM",26.42784,1,43619362402.1528
"FIT-03","6/3/2019 8:41:52 AM",4.86158,1,43619362402.1528
"PIT-02","6/3/2019 8:41:52 AM",2.905092,1,43619362402.1528
"PIT-03","6/3/2019 8:41:52 AM",7.039388,1,43619362402.1528
"PIT-05","6/3/2019 8:41:52 AM",1.304253,1,43619362402.1528
"PIT-06","6/3/2019 8:41:52 AM",4.819517,1,43619362402.1528
"FIT-01","6/3/2019 8:41:57 AM",31.59143,1,43619362460.0579
"FIT-02","6/3/2019 8:41:57 AM",26.42784,1,43619362460.0579
"FIT-03","6/3/2019 8:41:57 AM",4.882018,1,43619362460.0579
"PIT-02","6/3/2019 8:41:57 AM",2.942347,1,43619362460.0579
"PIT-03","6/3/2019 8:41:57 AM",7.063802,1,43619362460.0579
"PIT-05","6/3/2019 8:41:57 AM",1.336082,1,43619362460.0579
"PIT-06","6/3/2019 8:41:57 AM",4.83941,1,43619362460.0579
"FIT-01","6/3/2019 8:42:02 AM",31.63194,1,43619362517.9398
"FIT-02","6/3/2019 8:42:02 AM",26.42784,1,43619362517.9398
"FIT-03","6/3/2019 8:42:02 AM",4.832214,1,43619362517.9398
"PIT-02","6/3/2019 8:42:02 AM",2.931496,1,43619362517.9398
"PIT-03","6/3/2019 8:42:02 AM",7.055664,1,43619362517.9398
"PIT-05","6/3/2019 8:42:02 AM",1.33138,1,43619362517.9398
"PIT-06","6/3/2019 8:42:02 AM",4.843931,1,43619362517.9398
"FIT-01","6/3/2019 8:42:07 AM",31.59722,1,43619362575.8449
"FIT-02","6/3/2019 8:42:07 AM",26.87771,1,43619362575.8449
"FIT-03","6/3/2019 8:42:07 AM",4.832214,1,43619362575.8449
"PIT-02","6/3/2019 8:42:07 AM",2.892433,1,43619362575.8449
"PIT-03","6/3/2019 8:42:07 AM",7.020399,1,43619362575.8449
"PIT-05","6/3/2019 8:42:07 AM",1.312211,1,43619362575.8449
"PIT-06","6/3/2019 8:42:07 AM",4.810474,1,43619362575.8449
"FIT-01","6/3/2019 8:42:12 AM",31.59143,1,43619362633.7153
"FIT-02","6/3/2019 8:42:12 AM",26.87771,1,43619362633.7153
"FIT-03","6/3/2019 8:42:12 AM",4.780241,1,43619362633.7153
"PIT-02","6/3/2019 8:42:12 AM",2.807798,1,43619362633.7153
"PIT-03","6/3/2019 8:42:12 AM",6.979709,1,43619362633.7153
"PIT-05","6/3/2019 8:42:12 AM",1.240234,1,43619362633.7153
"PIT-06","6/3/2019 8:42:12 AM",4.771593,1,43619362633.7153
"FIT-01","6/3/2019 8:42:17 AM",31.59722,1,43619362691.6782
"FIT-02","6/3/2019 8:42:17 AM",26.87771,1,43619362691.6782
"FIT-03","6/3/2019 8:42:17 AM",4.812191,1,43619362691.6782
"PIT-02","6/3/2019 8:42:17 AM",2.876519,1,43619362691.6782
"PIT-03","6/3/2019 8:42:17 AM",7.009549,1,43619362691.6782
"PIT-05","6/3/2019 8:42:17 AM",1.292679,1,43619362691.6782
"PIT-06","6/3/2019 8:42:17 AM",4.799624,1,43619362691.6782
"FIT-01","6/3/2019 8:42:22 AM",31.59722,1,43619362749.5486
"FIT-02","6/3/2019 8:42:22 AM",26.99258,1,43619362749.5486
"FIT-03","6/3/2019 8:42:22 AM",4.812191,1,43619362749.5486
"PIT-02","6/3/2019 8:42:22 AM",2.872902,1,43619362749.5486
"PIT-03","6/3/2019 8:42:22 AM",7.016782,1,43619362749.5486
"PIT-05","6/3/2019 8:42:22 AM",1.293041,1,43619362749.5486
"PIT-06","6/3/2019 8:42:22 AM",4.805954,1,43619362749.5486
"FIT-01","6/3/2019 8:42:27 AM",31.6088,1,43619362807.419
"FIT-02","6/3/2019 8:42:27 AM",26.99258,1,43619362807.419
"FIT-03","6/3/2019 8:42:27 AM",4.840011,1,43619362807.419
"PIT-02","6/3/2019 8:42:27 AM",2.845775,1,43619362807.419
"PIT-03","6/3/2019 8:42:27 AM",6.999602,1,43619362807.419
"PIT-05","6/3/2019 8:42:27 AM",1.276042,1,43619362807.419
"PIT-06","6/3/2019 8:42:27 AM",4.793294,1,43619362807.419
"FIT-01","6/3/2019 8:42:32 AM",31.6088,1,43619362865.3588
"FIT-02","6/3/2019 8:42:32 AM",26.59771,1,43619362865.3588
"FIT-03","6/3/2019 8:42:32 AM",4.805767,1,43619362865.3588
"PIT-02","6/3/2019 8:42:32 AM",2.829499,1,43619362865.3588
"PIT-03","6/3/2019 8:42:32 AM",6.987847,1,43619362865.3588
"PIT-05","6/3/2019 8:42:32 AM",1.249277,1,43619362865.3588
"PIT-06","6/3/2019 8:42:32 AM",4.77521,1,43619362865.3588
"FIT-01","6/3/2019 8:42:37 AM",31.6088,1,43619362923.2523
"FIT-02","6/3/2019 8:42:37 AM",26.59771,1,43619362923.2523
"FIT-03","6/3/2019 8:42:37 AM",4.805767,1,43619362923.2523
